pl_name,hostname,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,sy_dist,sy_disterr1,sy_disterr2
Kepler-1564 b,Kepler-1564,Transit,2016,0,18.0540381,0.0001919,-0.0001919,0,1.47,0.19,-0.13,0,908.805,19.32,-18.546
Kepler-1565 b,Kepler-1565,Transit,2016,0,1.538188437,0.00000686,-0.00000686,0,1.19,0.08,-0.12,0,629.93,11.596,-11.192
Kepler-1566 b,Kepler-1566,Transit,2016,0,0.539915238,0.000001354,-0.000001354,0,0.79,0.08,-0.05,0,466.586,3.6975,-3.6975
Kepler-1567 b,Kepler-1567,Transit,2016,0,153.979578,0.001785,-0.001785,0,2.73,0.4,-0.23,0,1206.11,45.35,-42.24
Kepler-1568 b,Kepler-1568,Transit,2016,0,20.925392,0.0002521,-0.0002521,0,1.3,0.21,-0.15,0,916.313,14.346,-13.918
Kepler-1569 b,Kepler-1569,Transit,2016,0,5.79180156,0.00003622,-0.00003622,0,1.68,0.73,-0.31,0,945.454,16.135,-16.135
Kepler-157 b,Kepler-157,Transit,2014,0,1.732342,0.000006,-0.000006,0,1.32,0.26,-0.26,0,773.713,10.485,-10.485
Kepler-157 c,Kepler-157,Transit,2014,0,13.5405,0.000049,-0.000049,0,2.24,0.43,-0.43,0,773.713,10.485,-10.485
Kepler-157 d,Kepler-157,Transit,2016,0,7.02573474,0.00002388,-0.00002388,0,1.46,0.16,-0.1,0,773.713,10.485,-10.485
Kepler-1570 b,Kepler-1570,Transit,2016,0,26.548955,0.0003047,-0.0003047,0,1.07,0.19,-0.1,0,918.995,14.239,-13.818
Kepler-1571 b,Kepler-1571,Transit,2016,0,3.38555488,0.00001595,-0.00001595,0,1.52,0.68,-0.34,0,675.303,7.7825,-7.7825
Kepler-1572 b,Kepler-1572,Transit,2016,0,5.49548621,0.0000292,-0.0000292,0,0.94,0.19,-0.08,0,946.602,12.8675,-12.8675
Kepler-1573 b,Kepler-1573,Transit,2016,0,2.6157554,0.00001498,-0.00001498,0,1.2,0.23,-0.11,0,1455.36,57.65,-53.48
Kepler-1574 b,Kepler-1574,Transit,2016,0,6.9424334,0.00006006,-0.00006006,0,1.29,0.28,-0.15,0,1384.16,51.03,-47.59
Kepler-1575 b,Kepler-1575,Transit,2016,0,2.55314213,0.00001304,-0.00001304,0,1.31,0.2,-0.13,0,1246.92,41.71,-39.14
Kepler-1576 b,Kepler-1576,Transit,2016,0,6.98471973,0.0000594,-0.0000594,0,1.04,0.29,-0.13,0,460.91,2.749,-2.716
Kepler-1577 b,Kepler-1577,Transit,2016,0,6.30560247,0.00003666,-0.00003666,0,1.13,0.05,-0.11,0,510.029,6.634,-6.469
Kepler-1578 b,Kepler-1578,Transit,2016,0,1.450886907,0.000006945,-0.000006945,0,1.04,0.11,-0.11,0,1064.05,40.22,-37.44
Kepler-1579 b,Kepler-1579,Transit,2016,0,0.849907889,0.000002927,-0.000002927,0,0.84,0.06,-0.05,0,466,18.253,-20.59
Kepler-158 b,Kepler-158,Transit,2014,0,16.709184,0.000064,-0.000064,0,2.12,0.36,-0.36,0,315.177,2.111,-2.083
Kepler-158 c,Kepler-158,Transit,2014,0,28.551383,0.00014,-0.00014,0,1.9,0.3,-0.3,0,315.177,2.111,-2.083
Kepler-158 d,Kepler-158,Transit,2024,0,0.645088,0.000002,-0.000002,0,0.43,0.05,-0.05,0,315.177,2.111,-2.083
Kepler-1580 b,Kepler-1580,Transit,2016,0,56.6449279,0.0008525,-0.0008525,0,2.11,0.3,-0.31,0,1002.02,24.98,-23.804
Kepler-1581 b,Kepler-1581,Transit,2016,0,6.28385491,0.00004246,-0.00004246,0,0.8,0.14,-0.09,0,493.175,5.817,-5.686
Kepler-1582 b,Kepler-1582,Transit,2016,0,4.83817712,0.0000884,-0.0000884,0,1.49,0.17,-0.14,0,78.8906,0.4421,-0.4372
Kepler-1583 b,Kepler-1583,Transit,2016,0,9.32807355,0.00008851,-0.00008851,0,0.6,0.09,-0.05,0,403.933,2.925,-2.883
Kepler-1584 b,Kepler-1584,Transit,2016,0,13.3997099,0.000157,-0.000157,0,1.61,0.4,-0.21,0,1416.31,38.57,-36.62
Kepler-1585 b,Kepler-1585,Transit,2016,0,3.5827463,0.00001739,-0.00001739,0,1.79,0.25,-0.16,0,944.465,33.906,-31.671
Kepler-1586 b,Kepler-1586,Transit,2016,0,15.6049212,0.0001365,-0.0001365,0,1.52,0.65,-0.34,0,552.55,4.562,-4.489
Kepler-1587 b,Kepler-1587,Transit,2016,0,9.4060467,0.0001376,-0.0001376,0,1.33,0.47,-0.24,0,1026.48,18.44,-17.81
Kepler-1588 b,Kepler-1588,Transit,2016,0,7.84931739,0.00009456,-0.00009456,0,0.76,0.11,-0.07,0,924.141,15.554,-15.554
Kepler-1589 b,Kepler-1589,Transit,2016,0,0.991665274,0.000007844,-0.000007844,0,1.09,0.44,-0.17,0,1513.14,65.63,-60.48
Kepler-159 b,Kepler-159,Transit,2014,0,10.139623,0.000022,-0.000022,0,2.38,0.18,-0.18,0,373.744,3.15,-3.099
Kepler-159 c,Kepler-159,Transit,2014,0,43.595792,0.000125,-0.000125,0,3.41,0.28,-0.28,0,373.744,3.15,-3.099
Kepler-1590 b,Kepler-1590,Transit,2016,0,7.61760804,0.00004334,-0.00004334,0,1.14,0.34,-0.15,0,771.152,10.82,-10.531
Kepler-1591 b,Kepler-1591,Transit,2016,0,8.18504949,0.00007831,-0.00007831,0,1.27,0.41,-0.19,0,1419.58,49.98,-46.76
Kepler-1592 b,Kepler-1592,Transit,2016,0,3.05710069,0.00002334,-0.00002334,0,1.54,0.7,-0.28,0,1639.47,70.14,-64.7
Kepler-1593 b,Kepler-1593,Transit,2016,0,174.509835,0.001852,-0.001852,0,3.17,0.3,-0.28,0,638.249,13.378,-12.85
Kepler-1594 b,Kepler-1594,Transit,2016,0,2.71603809,0.00001355,-0.00001355,0,1.06,0.26,-0.12,0,976.868,23.05,-22.029
Kepler-1595 b,Kepler-1595,Transit,2016,0,4.56380468,0.0000324,-0.0000324,0,1.23,0.09,-0.1,0,845.022,21.858,-20.802
Kepler-1596 b,Kepler-1596,Transit,2016,0,66.373379,0.001476,-0.001476,0,1.9,0.25,-0.17,0,2146.23,147.39,-129.98
Kepler-1597 b,Kepler-1597,Transit,2016,0,2.94654179,0.00003471,-0.00003471,0,1.06,0.47,-0.17,0,1221.05,24.12,-23.22
Kepler-1598 b,Kepler-1598,Transit,2016,0,4.34195123,0.00002827,-0.00002827,0,0.95,0.28,-0.1,0,619.862,7.2165,-7.2165
Kepler-1599 b,Kepler-1599,Transit,2016,0,122.363553,0.008968,-0.008968,0,1.62,0.33,-0.23,0,1328.2,38.84,-36.72
Kepler-16 b,Kepler-16,Transit,2011,0,228.776,0.02,-0.037,0,8.4493,0.0291,-0.0291,0,75.0852,0.1541,-0.1536
Kepler-160 b,Kepler-160,Transit,2014,0,4.309397,0.000013,-0.000012,0,1.715,0.061,-0.047,0,937.013,16.452,-15.904
Kepler-160 c,Kepler-160,Transit,2014,0,13.699429,0.000018,-0.000018,0,3.76,0.23,-0.09,0,937.013,16.452,-15.904
Kepler-160 d,Kepler-160,Transit Timing Variations,2020,0,30,20,-23,0,,,,,937.013,16.452,-15.904
Kepler-1600 b,Kepler-1600,Transit,2016,0,386.370548,0.008591,-0.008591,0,3.13,0.28,-0.17,0,1030.81,34.2705,-34.2705
Kepler-1600 c,Kepler-1600,Transit,2021,0,7.298049927,,,0,1.94206512,,,0,1030.81,34.2705,-34.2705
Kepler-1601 b,Kepler-1601,Transit,2016,0,2.20921951,0.0000151,-0.0000151,0,0.82,0.24,-0.11,0,644.456,6.281,-6.163
Kepler-1602 b,Kepler-1602,Transit,2016,0,11.17931605,0.00007504,-0.00007504,0,1.34,0.58,-0.23,0,629.804,5.564,-5.469
Kepler-1603 b,Kepler-1603,Transit,2016,0,2.27163926,0.00002336,-0.00002336,0,1.29,0.47,-0.19,0,2712.58,248.97,-211.14
Kepler-1604 b,Kepler-1604,Transit,2016,0,0.683684256,0.000000628,-0.000000628,0,1.41,0.19,-0.11,0,541.189,6.329,-6.188
Kepler-1605 b,Kepler-1605,Transit,2016,0,85.7565495,0.0006161,-0.0006161,0,1.08,0.09,-0.08,0,546.23,6.6415,-6.6415
Kepler-1606 b,Kepler-1606,Transit,2016,0,196.435224,0.003935,-0.003935,0,2.07,0.23,-0.15,0,831.287,18.466,-17.694
Kepler-1607 b,Kepler-1607,Transit,2016,0,13.6473676,0.0002102,-0.0002102,0,0.92,0.33,-0.14,0,1286.1,38.86,-38.86
Kepler-1608 b,Kepler-1608,Transit,2016,0,16.4735686,0.0001698,-0.0001698,0,1.73,0.16,-0.19,0,832,64.982,-81.437
Kepler-1609 b,Kepler-1609,Transit,2016,0,114.34219,0.004097,-0.004097,0,2.22,0.9,-0.32,0,1826.04,100.88,-91.03
Kepler-161 b,Kepler-161,Transit,2014,0,4.921355,0.000006,-0.000006,0,2.12,0.14,-0.14,0,434.632,3.1,-3.056
Kepler-161 c,Kepler-161,Transit,2014,0,7.06424,0.000011,-0.000011,0,2.05,0.15,-0.15,0,434.632,3.1,-3.056
Kepler-1610 b,Kepler-1610,Transit,2016,0,8.70181574,0.00008315,-0.00008315,0,1.61,0.19,-0.13,0,864.331,24.2205,-24.2205
Kepler-1610 c,Kepler-1610,Transit,2023,0,44.9851885,0.0004873,-0.0004873,0,2.09,0.35,-0.21,0,864.331,24.2205,-24.2205
Kepler-1611 b,Kepler-1611,Transit,2016,0,5.1762429,0.00005826,-0.00005826,0,0.81,0.16,-0.07,0,908.444,,
Kepler-1612 b,Kepler-1612,Transit,2016,0,3.91795101,0.00002727,-0.00002727,0,1.03,0.18,-0.11,0,764.726,13.738,-13.269
Kepler-1613 b,Kepler-1613,Transit,2016,0,1.5184299,0.0001991,-0.0001991,0,2.08,0.44,-0.51,0,1508.33,65.08,-60
Kepler-1614 b,Kepler-1614,Transit,2016,0,3.9466141,0.00003022,-0.00003022,0,1.49,0.12,-0.15,0,1191.19,46.18,-42.91
Kepler-1615 b,Kepler-1615,Transit,2016,0,47.3126192,0.0008593,-0.0008593,0,2.06,0.48,-0.58,0,1393.83,39.15,-37.11
Kepler-1616 b,Kepler-1616,Transit,2016,0,6.76284377,0.00006948,-0.00006948,0,1.02,0.47,-0.15,0,1137.81,17.53,-17.53
Kepler-1617 b,Kepler-1617,Transit,2016,0,27.4785572,0.0005078,-0.0005078,0,1.2,0.37,-0.16,0,898.31,12.709,-12.709
Kepler-1618 b,Kepler-1618,Transit,2016,0,6.10826019,0.00008991,-0.00008991,0,1.26,0.52,-0.24,0,1229.25,27.625,-27.625
Kepler-1619 b,Kepler-1619,Transit,2016,0,23.6225913,0.000542,-0.000542,0,0.76,0.15,-0.08,0,734.85,8.107,-7.935
Kepler-162 b,Kepler-162,Transit,2014,0,6.919798,0.000052,-0.000052,0,1.26,0.67,-0.67,0,855.641,15.029,-14.528
Kepler-162 c,Kepler-162,Transit,2014,0,19.446355,0.000045,-0.000045,0,3.03,1.63,-1.63,0,855.641,15.029,-14.528
Kepler-1620 b,Kepler-1620,Transit,2016,0,101.951829,0.001572,-0.001572,0,1.61,0.64,-0.27,0,895.069,,
Kepler-1621 b,Kepler-1621,Transit,2016,0,92.263714,0.002385,-0.002385,0,2.16,0.8,-0.37,0,1631.66,70.8,-65.23
Kepler-1622 b,Kepler-1622,Transit,2016,0,10.8118737,0.0001009,-0.0001009,0,1.47,0.68,-0.27,0,796.477,9.151,-8.949
Kepler-1623 b,Kepler-1623,Transit,2016,0,4.36128348,0.00002698,-0.00002698,0,1.31,0.31,-0.18,0,837.481,15.045,-14.531
Kepler-1624 b,Kepler-1624,Transit,2016,0,3.290314,0.000015,-0.000015,0,6.59,0.17,-0.17,0,258.979,2.984,-2.918
Kepler-1625 b,Kepler-1625,Transit,2016,0,287.378949,0.002983,-0.002983,0,6.06,0.87,-0.53,0,2310.11,213.09,-180.49
Kepler-1626 b,Kepler-1626,Transit,2016,0,4.13962966,0.00002851,-0.00002851,0,2.02,0.66,-0.43,0,1368.83,33.97,-32.39
Kepler-1627 b,Kepler-1627,Transit,2016,0,7.20283653,0.00008773,-0.00008773,0,3.69,0.49,-0.41,0,317.437,4.528,-4.404
Kepler-1628 b,Kepler-1628,Transit,2016,0,76.378033,0.001833,-0.001833,0,6.43,0.94,-0.51,0,352,41.229,-27.305
Kepler-1629 b,Kepler-1629,Transit,2016,0,3.87595807,0.00002379,-0.00002379,0,0.77,0.15,-0.08,0,336.09,2.643,-2.604
Kepler-163 b,Kepler-163,Transit,2014,0,7.810937,0.000107,-0.000107,0,1.05,0.44,-0.44,0,689.814,9.8645,-9.8645
Kepler-163 c,Kepler-163,Transit,2014,0,21.347262,0.000081,-0.000081,0,2.26,0.94,-0.94,0,689.814,9.8645,-9.8645
Kepler-1630 b,Kepler-1630,Transit,2016,0,509.997402,0.003256,-0.003256,0,2.19,0.2,-0.1,0,331.213,2.18,-2.151
Kepler-1631 b,Kepler-1631,Transit,2016,0,4.09513932,0.00003048,-0.00003048,0,1.35,0.2,-0.15,0,1305.99,54.96,-50.77
Kepler-1632 b,Kepler-1632,Transit,2016,0,448.303558,0.004164,-0.004164,0,2.47,0.84,-0.35,0,716.76,6.705,-6.585
Kepler-1633 b,Kepler-1633,Transit,2016,0,186.404271,0.005886,-0.005886,0,1.58,0.65,-0.25,0,1114.91,17.215,-17.215
Kepler-1634 b,Kepler-1634,Transit,2016,0,374.876239,0.007107,-0.007107,0,3.19,0.52,-0.6,0,617.339,8.4325,-8.4325
Kepler-1635 b,Kepler-1635,Transit,2016,0,469.63111,0.01246,-0.01246,0,3.64,0.33,-0.67,0,1069.45,39.9,-37.17
Kepler-1636 b,Kepler-1636,Transit,2016,0,425.47785,0.01122,-0.01122,0,3.23,0.76,-0.35,0,1947.54,121.425,-121.425
Kepler-1637 b,Kepler-1637,Transit,2016,0,6.10960324,0.00006485,-0.00006485,0,0.89,0.18,-0.09,0,567.187,,
Kepler-1638 b,Kepler-1638,Transit,2016,0,259.33683,0.01303,-0.01303,0,1.87,0.33,-0.22,0,1525.52,50.91,-47.78
Kepler-1639 b,Kepler-1639,Transit,2016,0,9.878482,0.002171,-0.002171,0,2.58,0.79,-0.34,0,1031.31,19.55,-18.85
Kepler-164 b,Kepler-164,Transit,2014,0,5.03503,0.000027,-0.000027,0,1.41,0.28,-0.28,0,890.758,13.684,-13.284
Kepler-164 c,Kepler-164,Transit,2014,0,10.945723,0.000029,-0.000029,0,2.73,0.52,-0.52,0,890.758,13.684,-13.284
Kepler-164 d,Kepler-164,Transit,2014,0,28.986769,0.000162,-0.000162,0,2.45,0.47,-0.47,0,890.758,13.684,-13.284
Kepler-164 e,Kepler-164,Transit,2023,0,94.886902,0.001216,-0.001216,0,4.24,0.69,-0.56,0,890.758,13.684,-13.284
Kepler-1640 b,Kepler-1640,Transit,2016,0,7.5844126,0.0003866,-0.0003866,0,4.82,2.48,-0.8,0,1859.78,,
Kepler-1641 b,Kepler-1641,Transit,2016,0,19.672266,0.00111,-0.00111,0,3.11,1.13,-0.58,0,860.37,16.718,-16.104
Kepler-1641 c,Kepler-1641,Transit,2016,0,32.657212,0.003099,-0.003099,0,2.95,0.98,-0.49,0,860.37,16.718,-16.104
Kepler-1642 b,Kepler-1642,Transit,2016,0,12.2057513,0.0005101,-0.0005101,0,3.2,0.34,-0.25,0,413.873,3.221,-3.174
Kepler-1642 c,Kepler-1642,Transit,2016,0,6.6513802,0.0003227,-0.0003227,0,2.66,0.29,-0.21,0,413.873,3.221,-3.174
Kepler-1643 b,Kepler-1643,Transit,2016,0,5.342657,0.0000101,-0.0000101,0,2.32,0.13,-0.13,0,341.774,2.593,-2.554
Kepler-1644 b,Kepler-1644,Transit,2016,0,21.0907758,0.0001114,-0.0001114,0,1.88,0.52,-0.16,0,629.27,,
Kepler-1645 b,Kepler-1645,Transit,2016,0,16.1779561,0.0001069,-0.0001069,0,1.78,0.43,-0.2,0,1202.47,29.92,-28.54
Kepler-1646 b,Kepler-1646,Transit,2016,0,4.48558383,0.0000105,-0.0000105,0,1.23,0.28,-0.24,0,127.591,0.621,-0.614
Kepler-1647 b,Kepler-1647,Transit,2016,0,1107.5923,0.0227,-0.0227,0,11.8739,0.1377,-0.1377,0,1212.45,22.335,-22.335
Kepler-1649 b,Kepler-1649,Transit,2017,0,8.689099,0.000025,-0.000025,0,1.017,0.051,-0.051,0,92.1913,0.5489,-0.5425
Kepler-1649 c,Kepler-1649,Transit,2020,0,19.53527,0.0001,-0.0001,0,1.06,0.15,-0.1,0,92.1913,0.5489,-0.5425
Kepler-165 b,Kepler-165,Transit,2014,0,8.180848,0.000026,-0.000026,0,2.32,1.41,-1.41,0,560.885,6.331,-6.193
Kepler-165 c,Kepler-165,Transit,2014,0,15.31299,0.000057,-0.000057,0,2.23,1.35,-1.35,0,560.885,6.331,-6.193
Kepler-1650 b,Kepler-1650,Transit,2017,0,1.53818001,0.00000155,-0.00000154,0,0.96,0.11,-0.1,0,134.397,0.725,-0.717
Kepler-1651 b,Kepler-1651,Transit,2017,0,9.87863917,0.00001067,-0.0000101,0,1.84,0.11,-0.11,0,66.4074,0.1062,-0.1059
Kepler-1652 b,Kepler-1652,Transit,2017,0,38.09722,0.00021,-0.00021,0,1.6,0.18,-0.18,0,252,32,-30
Kepler-1653 b,Kepler-1653,Transit,2017,0,140.2524,0.003,-0.003,0,2.17,0.16,-0.23,0,755,44,-36
Kepler-1654 b,Kepler-1654,Transit,2018,0,1047.8356,0.0018,-0.0019,0,9.180171,0.212971,-0.190553,0,568.117,3.878,-3.828
Kepler-1655 b,Kepler-1655,Transit,2018,0,11.8728787,0.0000085,-0.0000085,0,2.213,0.082,-0.082,0,213.26,0.991,-0.982
Kepler-1656 b,Kepler-1656,Transit,2018,0,31.562,0.011,-0.011,0,4.574,0.106,-0.106,0,185.875,0.835,-0.827
Kepler-1656 c,Kepler-1656,Radial Velocity,2022,0,1919,27,-24,0,14,,,0,185.875,0.835,-0.827
Kepler-166 b,Kepler-166,Transit,2014,0,7.650254,0.000012,-0.000012,0,2.27,1.17,-1.17,0,603.53,7.443,-7.266
Kepler-166 c,Kepler-166,Transit,2014,0,34.260281,0.000124,-0.000124,0,2.38,1.23,-1.23,0,603.53,7.443,-7.266
Kepler-166 d,Kepler-166,Transit,2016,0,1.554003928,0.000001435,-0.000001435,0,1.73,0.15,-0.1,0,603.53,7.443,-7.266
Kepler-1660 AB b,Kepler-1660 A,Eclipse Timing Variations,2023,0,239.5044,0.0686,-0.0686,0,12.9,,,0,1188.54,21.12,-21.12
Kepler-1661 b,Kepler-1661,Transit,2020,0,175.06,0.06,-0.06,0,3.87,0.06,-0.06,0,410.607,2.8825,-2.8825
Kepler-1663 b,Kepler-1663,Transit,2020,0,17.6046,,,0,3.30395896,,,0,337.926,3.407,-3.407
Kepler-1664 b,Kepler-1664,Transit,2020,0,14.3868,,,0,3.03320653,,,0,626.691,,
Kepler-1665 b,Kepler-1665,Transit,2020,0,11.9548,,,0,2.83910787,,,0,335.515,1.5665,-1.5665
Kepler-1666 b,Kepler-1666,Transit,2020,0,25.8476,,,0,2.88273782,,,0,1379.37,55.6,-51.51
Kepler-1666 c,Kepler-1666,Transit,2020,0,40.7157,,,0,3.23564749,,,0,1379.37,55.6,-51.51
Kepler-1667 b,Kepler-1667,Transit,2020,0,83.5781,,,0,2.98385261,,,0,626.819,6.1205,-6.1205
Kepler-1668 b,Kepler-1668,Transit,2020,0,15.434,,,0,4.34764405,,,0,1335.64,63.84,-58.36
Kepler-1669 b,Kepler-1669,Transit,2020,0,9.51216,,,0,2.78043818,,,0,543.444,10.777,-10.373
Kepler-1669 c,Kepler-1669,Transit,2021,0,1.609320045,,,0,1.90120972,,,0,543.444,10.777,-10.373
Kepler-1669 d,Kepler-1669,Transit,2023,0,4.72941177,0.00003075,-0.00003075,0,1.22,0.05,-0.06,0,543.444,10.777,-10.373
Kepler-167 b,Kepler-167,Transit,2014,0,4.3931539,0.0000048,-0.0000046,0,1.718,0.07,-0.07,0,341.908,1.973,-1.973
Kepler-167 c,Kepler-167,Transit,2014,0,7.406106,0.00001,-0.00001,0,1.674,0.069,-0.069,0,341.908,1.973,-1.973
Kepler-167 d,Kepler-167,Transit,2016,0,21.80379,0.00013,-0.00018,0,1.238,0.064,-0.064,0,341.908,1.973,-1.973
Kepler-167 e,Kepler-167,Transit,2016,0,1071.23205,0.00059,-0.00058,0,10.16,0.42,-0.42,0,341.908,1.973,-1.973
Kepler-1670 b,Kepler-1670,Transit,2020,0,20.4998,,,0,3.3564801,,,0,2065.98,117.37,-105.64
Kepler-1671 b,Kepler-1671,Transit,2020,0,4.16787,,,0,1.32557381,,,0,357.059,2.168,-2.143
Kepler-1672 b,Kepler-1672,Transit,2020,0,150.878,,,0,2.97022762,,,0,391.181,4.512,-4.411
Kepler-1673 b,Kepler-1673,Transit,2020,0,33.7888,,,0,2.9355194,,,0,727.187,6.8485,-6.8485
Kepler-1674 b,Kepler-1674,Transit,2020,0,62.5611,,,0,3.2057749,,,0,1012.48,28.889,-28.889
Kepler-1675 b,Kepler-1675,Transit,2020,0,63.0382,,,0,3.12483349,,,0,651.117,5.841,-5.841
Kepler-1676 b,Kepler-1676,Transit,2020,0,29.9221,,,0,3.3769596,,,0,,,
Kepler-1677 b,Kepler-1677,Transit,2020,0,22.064,,,0,2.70216183,,,0,735.369,8.6405,-8.6405
Kepler-1678 b,Kepler-1678,Transit,2020,0,147.974,,,0,3.30422249,,,0,847.339,20.786,-19.83
Kepler-1679 b,Kepler-1679,Transit,2020,0,9.75376,,,0,2.0692036,,,0,909.28,34.628,-32.219
Kepler-168 b,Kepler-168,Transit,2014,0,4.425391,0.000033,-0.000033,0,1.46,0.66,-0.66,0,1343.6,46.48,-43.52
Kepler-168 c,Kepler-168,Transit,2014,0,13.193242,0.000049,-0.000049,0,2.69,1.21,-1.21,0,1343.6,46.48,-43.52
Kepler-1680 b,Kepler-1680,Transit,2020,0,8.77424,,,0,1.35954736,,,0,310.315,1.55,-1.535
Kepler-1681 b,Kepler-1681,Transit,2020,0,69.8956,,,0,2.55321772,,,0,758.3,,
Kepler-1682 b,Kepler-1682,Transit,2020,0,14.8334,,,0,2.88940836,,,0,1159.85,46.04,-46.04
Kepler-1683 b,Kepler-1683,Transit,2020,0,15.0337,,,0,1.87477762,,,0,733.143,14.14,-13.624
Kepler-1684 b,Kepler-1684,Transit,2020,0,47.7055,,,0,2.87084792,,,0,621.996,12.5555,-12.5555
Kepler-1685 b,Kepler-1685,Transit,2020,0,20.4905,,,0,2.57673985,,,0,1141.89,44.55,-41.37
Kepler-1686 b,Kepler-1686,Transit,2020,0,9.30987,,,0,1.42553017,,,0,729.823,7.53,-7.53
Kepler-1687 b,Kepler-1687,Transit,2020,0,5.77954,,,0,1.65623882,,,0,417.014,5.407,-5.273
Kepler-1688 b,Kepler-1688,Transit,2020,0,5.62012,,,0,1.26174569,,,0,567.4468709,116.8382161,-116.8382161
Kepler-1689 b,Kepler-1689,Transit,2020,0,8.483,,,0,0.94678642,,,0,294.122,1.753,-1.731
Kepler-169 b,Kepler-169,Transit,2014,0,3.250619,0.000013,-0.000013,0,1.13,0.08,-0.08,0,406.529,3.024,-2.98
Kepler-169 c,Kepler-169,Transit,2014,0,6.195469,0.000029,-0.000029,0,1.21,0.08,-0.08,0,406.529,3.024,-2.98
Kepler-169 d,Kepler-169,Transit,2014,0,8.348125,0.000041,-0.000041,0,1.25,0.09,-0.09,0,406.529,3.024,-2.98
Kepler-169 e,Kepler-169,Transit,2014,0,13.767102,0.000034,-0.000034,0,2.2,0.29,-0.29,0,406.529,3.024,-2.98
Kepler-169 f,Kepler-169,Transit,2014,0,87.090195,0.000406,-0.000406,0,2.58,0.24,-0.24,0,406.529,3.024,-2.98
Kepler-1690 b,Kepler-1690,Transit,2020,0,234.636,,,0,2.81109223,,,0,703.789,9.481,-9.236
Kepler-1691 b,Kepler-1691,Transit,2020,0,3.8482,,,0,1.83470985,,,0,1267.67,32.62,-31.06
Kepler-1692 b,Kepler-1692,Transit,2020,0,5.95966,,,0,1.11177184,,,0,591.019,6.926,-6.77
Kepler-1693 b,Kepler-1693,Transit,2020,0,12.0999,,,0,1.28938413,,,0,760.065,13.5015,-13.5015
Kepler-1693 c,Kepler-1693,Transit,2021,0,5.363709927,,,0,0.97698289,,,0,760.065,13.5015,-13.5015
Kepler-1694 b,Kepler-1694,Transit,2020,0,3.89526,,,0,1.17986031,,,0,513.329,4.988,-4.896
Kepler-1695 b,Kepler-1695,Transit,2020,0,4.7329,,,0,1.11948901,,,0,791.175,12.3105,-12.3105
Kepler-1696 b,Kepler-1696,Transit,2020,0,65.9409,,,0,2.80982017,,,0,1506.36,71.83,-65.68
Kepler-1697 b,Kepler-1697,Transit,2020,0,33.4969,,,0,1.25954761,,,0,247.771,0.803,-0.797
Kepler-1698 b,Kepler-1698,Transit,2020,0,1.2107,,,0,1.07315686,,,0,222.345,1.199,-1.187
Kepler-1699 b,Kepler-1699,Transit,2020,0,3.49082,,,0,1.56671124,,,0,818.759,,
Kepler-17 b,Kepler-17,Transit,2011,0,1.4857108,0.0000002,-0.0000002,0,14.68,0.22,-0.22,0,720.753,10.343,-10.343
Kepler-170 b,Kepler-170,Transit,2014,0,7.930592,0.000014,-0.000014,0,3.2,0.22,-0.22,0,738.657,11.054,-10.738
Kepler-170 c,Kepler-170,Transit,2014,0,16.665863,0.000053,-0.000053,0,2.86,0.17,-0.17,0,738.657,11.054,-10.738
Kepler-1700 b,Kepler-1700,Transit,2020,0,234.239,,,0,2.90129941,,,0,717.597,8.675,-8.473
Kepler-1701 b,Kepler-1701,Transit,2020,0,169.134,,,0,2.22186207,,,0,584.142,6.7525,-6.7525
Kepler-1702 b,Kepler-1702,Transit,2020,0,18.5012,,,0,1.60190793,,,0,857.14,26.059,-24.591
Kepler-1704 b,Kepler-1704,Transit,2021,0,988.88112,0.00091,-0.00091,0,11.94877343,0.49319515,-0.47077719,0,835.455,9.323,-9.122
Kepler-1705 b,Kepler-1705,Transit,2021,0,9.03502,0.00065,-0.00064,0,2.03,0.12,-0.14,0,1633.49,90.81,-81.87
Kepler-1705 c,Kepler-1705,Transit,2021,0,11.28,0.0011,-0.0009,0,2.05,0.14,-0.15,0,1633.49,90.81,-81.87
Kepler-1708 b,Kepler-1708,Transit,2021,0,737.1131,0.00146,-0.0077,0,9.96,0.6,-0.59,0,1666.69,102.43,-91.4
Kepler-1709 b,Kepler-1709,Transit,2021,0,65.70459747,,,0,3.12424875,,,0,273.946,1.894,-1.867
Kepler-171 b,Kepler-171,Transit,2014,0,4.166972,0.000007,-0.000007,0,2.34,1.05,-1.05,0,863.855,18.329,-18.329
Kepler-171 c,Kepler-171,Transit,2014,0,11.463462,0.000026,-0.000026,0,2.56,1.15,-1.15,0,863.855,18.329,-18.329
Kepler-171 d,Kepler-171,Transit,2014,0,39.595519,0.000699,-0.000699,0,1.89,0.9,-0.9,0,863.855,18.329,-18.329
Kepler-1710 b,Kepler-1710,Transit,2021,0,14.91110039,,,0,3.19744103,,,0,305.193,2.385,-2.349
Kepler-1711 b,Kepler-1711,Transit,2021,0,21.06080055,,,0,1.923,,,0,590.268,,
Kepler-1712 b,Kepler-1712,Transit,2021,0,13.81499958,,,0,2.28372556,,,0,156.264,0.473,-0.473
Kepler-1713 b,Kepler-1713,Transit,2021,0,18.01160049,,,0,1.71673535,,,0,295.293,2.248,-2.215
Kepler-1714 b,Kepler-1714,Transit,2021,0,10.27530003,,,0,3.26437302,,,0,409.46,4.267,-4.181
